-1,1,2108.18754887441,3,0
-1,1,1964.77724891156,4,0
-1,-1,2372.35301281908,3,0
-1,1,1589.50358084985,5,0
-1,-1,1574.18906487874,4,0
-1,1,1156.91836486803,6,0
-1,1,4086.61816894892,2,0
-1,1,2681.0129689693,2,0
1,-1,1330.83346896456,5,0
1,1,1420.31128422241,3,0
-1,-1,2817.64580094023,2,0
-1,-1,928.430848871358,3,0
-1,1,1021.55035702162,5,0
-1,1,1245.25468086358,6,0
-1,-1,2289.03238903149,3,0
1,1,2100.4578169086,2,0
-1,-1,879.207548889099,5,0
-1,-1,928.443812823389,3,0
1,-1,1290.95121283899,6,0
1,-1,1254.09780498012,4,0
-1,-1,1088.49348084186,5,0
-1,-1,964.953948889161,4,0
1,-1,913.370164867956,6,0
1,-1,965.051060775295,4,0
1,1,760.623864858644,6,0
-1,-1,1301.32913732086,3,0
1,-1,850.205152964918,5,0
-1,1,861.990777135361,6,0
1,1,2563.44288491528,2,0
1,-1,894.409480853938,4,0
1,-1,713.990096846828,3,0
-1,1,1001.12649684888,3,0
1,-1,994.16112882318,6,0
-1,-1,883.587868971517,4,0
1,-1,770.175248879241,3,0
1,-1,807.512500934536,3,0
-1,-1,777.428896835772,3,0
-1,-1,1013.29866485321,3,0
1,1,991.210380831035,4,0
1,-1,885.332116915379,6,0
-1,-1,756.333964876831,3,0
1,-1,586.60553698428,3,0
-1,1,911.524112831103,4,0
-1,-1,642.884248867631,6,0
-1,-1,664.458184939576,3,0
-1,1,717.945168929873,5,0
1,-1,853.522789024282,4,0
-1,-1,1024.40723698237,6,0
1,-1,1540.82218490657,2,0
1,1,1633.54231690755,6,0
-1,-1,1081.80001316941,3,0
-1,-1,823.040852963459,3,0
1,1,1014.28421281162,3,0
-1,1,1122.78626486659,5,0
-1,-1,782.734464854002,3,0
-1,-1,999.543664860539,4,0
-1,1,1288.99818085483,5,0
-1,1,1019.10781281185,5,0
-1,1,2014.44771693787,2,0
-1,1,1459.18088083272,4,0
1,-1,1129.50488494243,6,0
1,-1,751.936452987138,3,0
-1,-1,1230.51876894897,5,0
1,1,1615.37468084134,2,0
1,-1,750.024064851459,5,0
-1,-1,836.318328831112,6,0
-1,1,1858.91756485216,2,0
-1,-1,1647.66886486905,2,0
1,1,1467.66770095564,4,0
1,-1,727.768316894071,2,0
1,1,1024.9911849387,2,0
-1,1,1490.95388085698,2,0
1,1,715.43540499988,4,0
1,1,805.957984935958,2,0
1,1,1038.57841354329,6,0
-1,1,675.731673050905,4,0
-1,-1,799.564964865567,6,0
-1,-1,818.838580860756,5,0
-1,-1,1483.79033734091,2,0
-1,1,1113.46454478917,4,0
1,-1,871.966880833497,3,0
1,1,727.845116925891,4,0
1,1,1621.43016897608,2,0
-1,-1,1127.45176895987,6,0
-1,-1,1694.51153697446,2,0
1,1,1791.92970501026,2,0
-1,-1,1142.92753289919,6,0
1,1,844.891532906331,4,0
-1,1,2308.03466893849,2,0
1,1,1341.92009686376,3,0
-1,-1,1458.72858085204,3,0
1,-1,825.337616930483,6,0
-1,1,979.487396863988,5,0
-1,-1,1451.66939683259,6,0
1,-1,614.670780836605,3,0
1,1,1385.17449685605,4,0
-1,1,1292.75419685291,3,0
-1,-1,840.636673034169,5,0
-1,1,2384.53664889676,2,0
-1,-1,586.420884937979,3,0
1,-1,836.630432895618,4,0
-1,-1,740.690780832665,3,0
1,-1,487.218580819899,5,0
-1,-1,641.426364862127,6,0
-1,-1,782.610185298836,5,0
1,-1,1035.47176488792,6,0
1,-1,811.01921282243,3,0
1,1,1077.23030092893,5,0
1,-1,723.450864868937,6,0
1,-1,558.339700946817,5,0
1,-1,874.217284930637,2,0
-1,1,1348.48970096209,2,0
1,-1,633.286496857181,6,0
1,1,1491.07384480885,4,0
-1,-1,604.721568961395,3,0
-1,-1,1360.67073288723,2,0
1,-1,688.833400956355,5,0
1,-1,532.047780841822,3,0
-1,-1,484.885896847118,5,0
-1,1,1056.12198903691,4,0
-1,-1,711.633312836057,6,0
1,-1,565.290584927425,4,0
1,-1,567.104196845321,3,0
-1,-1,534.06106485636,6,0
1,-1,522.509680857183,5,0
-1,-1,515.150032879319,3,0
1,-1,455.318396852817,6,0
-1,-1,438.407352979993,5,0
1,-1,446.83026484563,3,0
1,-1,687.260496866656,2,0
1,-1,534.257812832948,6,0
-1,1,665.628348884638,4,0
1,1,569.798096839804,5,0
-1,1,690.646496834233,6,0
1,1,1441.91998493625,4,0
1,1,801.62978565204,4,0
1,1,654.837464855518,2,0
-1,-1,1503.93754887045,5,0
-1,-1,828.580496861832,6,0
1,-1,1048.49796896451,2,0
1,-1,548.976268968545,3,0
-1,-1,748.164716904284,2,0
1,1,984.956716914894,5,0
1,-1,956.809648894705,5,0
-1,-1,804.938496847171,4,0
-1,-1,710.840164509136,3,0
1,-1,631.069957045838,2,0
1,-1,499.235700961435,3,0
-1,-1,631.880564877065,3,0
1,1,1031.15969683859,5,0
-1,1,957.941812812351,4,0
-1,1,1745.41188083822,4,0
1,-1,1398.77763699042,4,0
1,-1,627.510257385438,3,0
-1,-1,707.712728821207,6,0
-1,1,800.969880860066,3,0
-1,1,1186.57612102106,6,0
-1,1,1182.26592100109,5,0
-1,-1,658.380064880475,5,0
1,1,999.37549684546,6,0
-1,1,1704.5514213678,2,0
1,-1,601.308696845081,4,0
-1,-1,745.434868935263,6,0
1,-1,582.67054107273,5,0
-1,1,1075.19481691997,3,0
1,-1,670.272728835698,6,0
-1,-1,499.506948894123,3,0
1,-1,1125.10578491492,2,0
-1,1,1008.13484890386,6,0
1,-1,1483.30468084896,3,0
1,1,876.03226894862,2,0
1,1,585.395984933712,2,0
1,1,715.459980856394,6,0
1,1,1097.46757303947,6,0
1,1,1087.61601283913,5,0
-1,1,627.449412830174,5,0
1,1,566.824796842411,6,0
1,1,633.153416885762,6,0
-1,1,1421.06369684916,2,0
1,1,727.383980818558,5,0
1,1,512.045332900016,3,0
-1,1,2407.43416486657,2,0
1,1,653.632748872042,6,0
-1,1,600.78772882116,3,0
1,1,596.632316912292,3,0
-1,1,696.420912834583,6,0
-1,1,1368.40976896929,2,0
-1,1,833.377904986264,4,0
-1,1,740.317900956143,4,0
1,1,1329.44191689603,2,0
-1,1,1033.27314887429,6,0
1,1,1111.99633288197,3,0
1,1,1064.10142884124,4,0
1,1,662.757996848086,4,0
1,1,1353.62225296558,3,0
1,1,1156.85098493122,2,0
1,1,704.317552997964,4,0
1,1,1175.82042099093,2,0
1,-1,1152.31052137096,5,0
1,1,1049.92696485715,6,0
1,1,1016.15144513198,4,0
-1,-1,709.250925428933,5,0
-1,-1,701.169905718416,3,0
-1,-1,1340.76072098105,6,0
-1,-1,1594.47734890273,4,0
1,-1,1512.69848490483,6,0
1,1,975.916368945036,4,0
1,-1,1795.27826898266,6,0
-1,-1,896.843264868949,6,0
-1,-1,625.951916910708,5,0
-1,-1,719.497749232687,2,0
1,-1,576.181448879652,5,0
1,-1,722.810652980115,2,0
1,-1,624.257788993418,2,0
-1,-1,552.194320975104,2,0
-1,-1,1018.77313290606,5,0
1,-1,468.51818493451,6,0
-1,-1,489.755780843552,4,0
1,-1,585.681016906165,6,0
1,-1,540.800848888466,6,0
1,-1,703.513068961911,2,0
-1,-1,535.7660529844,2,0
1,-1,640.652664849767,5,0
1,-1,704.302664875286,4,0
1,-1,633.303648879519,5,0
1,-1,793.341909069568,4,0
1,-1,493.641664856113,3,0
1,-1,512.80841283733,4,0
1,-1,751.275768969208,4,0
-1,-1,711.18208495318,6,0
-1,-1,565.041884925449,5,0
-1,-1,553.642816928914,4,0
1,-1,436.506280850153,6,0
-1,-1,365.444748895243,5,0
-1,-1,391.027664882131,3,0
1,-1,486.851864872733,3,0
1,-1,489.78173697833,5,0
1,-1,451.306664850563,5,0
-1,-1,402.509400912095,3,0
1,-1,588.803069316782,5,0
-1,-1,470.744421007112,3,0
1,1,756.222373049241,6,0
1,-1,797.742596827447,3,0
-1,1,971.309548884165,5,0
1,-1,2041.52125297696,2,0
1,1,1545.43294888572,5,0
-1,1,742.545564862667,5,0
-1,-1,1499.30589683936,4,0
-1,-1,1082.51806895714,2,0
1,-1,865.316096838797,6,0
1,1,2367.52885300666,2,0
1,1,1579.51216894435,2,0
-1,-1,675.540664873552,4,0
1,-1,1214.31178491912,4,0
-1,1,776.714064879343,5,0
-1,-1,631.255309097469,3,0
1,-1,885.297664877726,5,0
1,1,724.878657405498,5,0
1,1,1970.29701725114,5,0
1,-1,706.100209092256,3,0
-1,-1,1040.87471691309,6,0
-1,-1,1441.72848493326,2,0
-1,-1,658.513036963996,2,0
1,1,1541.6431328922,4,0
-1,-1,1051.55936485971,4,0
-1,-1,682.417600939516,3,0
1,-1,1336.86276894878,6,0
-1,-1,707.426012842916,6,0
1,1,1397.86751690554,4,0
1,1,838.69936488918,6,0
1,1,1515.57358901482,2,0
1,-1,610.210048878798,5,0
-1,-1,552.463068946963,2,0
-1,1,808.383348892676,4,0
1,-1,899.956932902569,3,0
1,-1,1671.73676894163,5,0
1,-1,568.204052979127,6,0
1,-1,548.273300955771,3,0
1,-1,958.67546487716,6,0
-1,-1,989.156400930369,2,0
-1,-1,526.002032886026,4,0
1,-1,686.916984937852,3,0
-1,-1,857.844436977757,5,0
1,1,960.904980864143,2,0
1,-1,1091.21249683085,5,0
1,-1,715.615980850998,3,0
-1,-1,1483.26556486427,6,0
1,-1,736.632041051053,5,0
1,1,1364.78238902055,3,0
-1,-1,1246.05074888677,2,0
1,1,1194.42524513579,4,0
-1,1,1195.75687305769,4,0
1,1,850.595157040516,4,0
-1,-1,1344.44241691381,5,0
1,1,1329.86736897146,2,0
-1,-1,731.946037674788,3,0
-1,1,907.764748873888,5,0
1,-1,1122.96075298218,3,0
-1,-1,910.451564879622,4,0
1,-1,545.27698084712,3,0
1,-1,666.537716926541,3,0
-1,-1,639.275048888521,3,0
-1,1,953.150548884878,6,0
-1,1,863.836384931346,6,0
-1,-1,1131.07176485937,3,0
1,1,905.776648869505,5,0
1,1,2279.73400094197,2,0
-1,1,942.320872709388,5,0
1,1,729.444864875404,3,0
-1,1,1420.42645296897,2,0
-1,1,767.766196862794,3,0
-1,1,757.404748903355,4,0
-1,1,1163.02508494118,4,0
-1,1,630.684564850526,3,0
1,1,660.827568965033,6,0
1,1,600.964041397674,3,0
-1,1,720.549280842533,6,0
1,1,774.426584946923,2,0
1,1,863.869196851738,5,0
1,1,682.548748882255,5,0
1,1,672.48345297412,5,0
1,1,633.384704997297,2,0
1,1,472.85976485,6,0
-1,1,1310.46662136214,2,0
1,1,688.791225082241,6,0
-1,1,1086.87738495064,2,0
-1,1,914.790028822608,5,0
1,1,610.257048887433,3,0
1,1,533.525748876855,6,0
1,1,901.566132903099,2,0
-1,1,590.778748912271,3,0
1,1,716.38306893874,2,0
1,1,497.574057051679,6,0
-1,1,586.713116907049,4,0
1,1,2595.33800094505,2,0
-1,-1,844.600373035064,4,0
-1,-1,757.68174888799,6,0
1,-1,663.231105019804,6,0
-1,-1,705.368973052828,3,0
-1,-1,1032.64516487252,6,0
1,1,918.435869301902,5,0
1,-1,636.9158893649,3,0
-1,-1,546.06526895077,4,0
-1,-1,673.565780831268,4,0
-1,-1,980.081248882925,5,0
-1,-1,487.789209088078,4,0
-1,-1,872.011616913369,3,0
1,-1,1253.66628493066,2,0
1,1,1118.42612136388,5,0
-1,-1,741.481664881576,6,0
-1,1,1438.66533288383,5,0
1,-1,788.352800940629,2,0
1,-1,887.00625297497,3,0
1,-1,1929.07708493294,2,0
1,1,664.816348871682,5,0
1,-1,709.198284952436,5,0
-1,-1,1158.88896485558,4,0
-1,-1,916.544748877641,6,0
-1,-1,548.407700931421,3,0
-1,1,2607.72253290634,2,0
1,-1,1873.0881488882,3,0
-1,1,941.241396853002,4,0
-1,1,2593.03198492853,2,0
-1,1,919.320448912913,5,0
-1,1,727.171596867265,4,0
-1,1,922.389184939675,5,0
1,-1,1034.27378495689,2,0
1,1,857.718416897114,4,0
1,-1,991.489173058653,3,0
1,1,1089.9065247504,4,0
-1,1,774.298180855112,5,0
1,1,1584.84228083398,5,0
-1,1,3238.8829808624,5,0
-1,-1,2236.58560094191,5,0
-1,1,894.608204980614,5,0
1,-1,1896.72023698222,2,0
-1,-1,101602.280464867,4,0
1,1,826.43768491107,6,0
1,-1,1195.76440093806,2,0
-1,1,779.837180860341,5,0
1,-1,740.946468955372,3,0
1,-1,1095.67434887867,3,0
1,1,698.986600938952,2,0
-1,1,1412.72280094563,5,0
1,1,1168.2519648748,4,0
-1,-1,834.420248866081,4,0
-1,1,996.203164890176,4,0
-1,1,1538.28450571746,3,0
1,-1,732.083048875211,6,0
1,-1,551.674600923434,5,0
-1,1,632.508464885177,5,0
1,1,1355.07535297074,2,0
-1,-1,823.057664878434,3,0
-1,1,704.850080830511,5,0
-1,1,1101.18546488229,3,0
1,1,605.935305007733,6,0
-1,1,1603.03190094419,2,0
1,1,1018.06830093847,2,0
-1,-1,704.847948887618,3,0
-1,-1,951.965480839135,6,0
1,-1,525.464216916589,3,0
-1,-1,667.130284942687,3,0
-1,1,981.265185284428,3,0
-1,1,863.247884932207,6,0
-1,1,880.738205712987,6,0
-1,-1,938.097448874032,3,0
-1,-1,1203.17498527584,6,0
1,1,899.229448870756,4,0
-1,1,809.767132886918,4,0
-1,-1,715.997648891062,5,0
1,-1,798.929184937151,2,0
-1,-1,713.558364892378,5,0
-1,-1,661.790632875636,2,0
1,-1,504.140937700868,2,0
-1,1,875.06988082896,3,0
1,-1,588.752748910338,5,0
1,-1,803.390968969325,3,0
-1,-1,528.657000919338,4,0
-1,-1,429.518264863873,5,0
-1,-1,443.682000914123,5,0
1,-1,462.862105719978,3,0
-1,1,587.084589031292,4,0
1,1,397.219048900297,5,0
-1,1,514.502564852592,3,0
1,1,772.658568952465,2,0
1,1,662.564732891042,3,0
1,1,751.143620989751,2,0
1,-1,388.247596856672,3,0
-1,-1,599.10294887959,4,0
1,-1,585.048652981641,6,0
-1,-1,639.651300938567,2,0
1,1,624.375284911366,2,0
-1,1,640.834900928894,2,0
-1,-1,480.610384925967,4,0
-1,-1,694.518448872259,5,0
-1,-1,409.799480839865,4,0
-1,1,1042.75938493083,5,0
-1,-1,577.38055739901,6,0
1,-1,566.166900942335,6,0
-1,-1,904.74270095001,2,0
1,-1,1327.17283288366,6,0
-1,-1,612.230064871255,6,0
1,-1,659.777232911438,6,0
-1,1,600.692136969883,4,0
1,1,607.31996895629,2,0
-1,1,401.139821013203,4,0
-1,1,515.686964878114,6,0
-1,1,700.489200942684,5,0
1,-1,563.247564859921,6,0
-1,1,1720.01487266971,2,0
1,-1,718.457873736043,3,0
1,1,379.76502100355,4,0
-1,-1,658.874148881296,5,0
-1,1,743.12838492915,5,0
-1,-1,896.426228806376,2,0
1,1,1078.26365300571,2,0
1,1,788.387916894862,4,0
1,1,674.035984935472,2,0
1,-1,721.594364847988,4,0
1,1,1058.1209489028,4,0
1,-1,679.238900949713,4,0
-1,-1,532.11720570107,4,0
-1,-1,490.755473059835,3,0
1,-1,486.850348883308,5,0
-1,-1,457.709796843119,3,0
-1,-1,472.398100944702,6,0
1,-1,372.004689736059,4,0
1,1,480.956048879307,6,0
-1,1,457.934689009562,4,0
-1,1,396.74142509466,4,0
1,1,489.232348889345,3,0
-1,1,713.07556895772,5,0
1,-1,529.180800920585,4,0
1,-1,436.819532886147,6,0
1,-1,434.818648907822,2,0
1,-1,380.131316924235,3,0
-1,-1,380.357641057344,6,0
1,-1,358.060048893094,4,0
-1,1,327.662348892773,6,0
1,-1,262.316864856984,4,0
-1,-1,521.1851328786,2,0
-1,-1,358.334333606763,6,0
-1,-1,583.020248886896,5,0
-1,1,912.574348883936,4,0
-1,-1,605.893200961873,2,0
-1,-1,541.328680817969,6,0
-1,-1,633.8150689553,2,0
1,-1,658.688068942865,2,0
-1,-1,406.724653003039,2,0
-1,-1,382.06496485509,6,0
1,-1,352.542164881015,6,0
-1,-1,363.88361689751,6,0
-1,-1,284.351164882537,3,0
1,-1,802.30440502055,2,0
-1,-1,530.404216900934,2,0
-1,-1,353.05216893903,3,0
1,-1,404.596768959891,2,0
-1,-1,382.570316898637,2,0
-1,1,552.769400936086,2,0
-1,1,425.378621352138,3,0
-1,-1,421.312968945131,5,0
1,-1,375.167384918313,4,0
1,-1,524.747832881985,2,0
1,-1,506.021101289662,2,0
-1,-1,764.156032877509,3,0
1,-1,1090.24300499004,2,0
-1,1,598.96696486976,4,0
1,1,649.432816921035,5,0
-1,-1,565.866768971318,6,0
-1,1,768.140568950912,4,0
1,1,973.407697194489,2,0
-1,1,696.669989003567,2,0
-1,1,738.107152981684,5,0
-1,1,633.230752981035,5,0
1,-1,538.195248896955,6,0
1,-1,1910.61886894749,2,0
1,-1,534.656105010072,2,0
-1,-1,672.256048885174,5,0
1,-1,471.155764855212,5,0
-1,1,1649.41636894946,2,0
1,-1,891.915032902034,4,0
1,-1,1486.89983290387,6,0
1,-1,705.756864859723,2,0
-1,-1,1052.02983290656,5,0
1,-1,40053.4500849317,5,0
-1,-1,649.572300928412,3,0
-1,1,1169.46626486606,3,0
-1,-1,1255.60136896092,2,0
-1,1,1026.09263698105,5,0
1,-1,1245.56236487115,3,0
1,1,1600.80523698707,2,0
-1,1,840.455448895227,3,0
-1,-1,1058.19011692074,3,0
-1,-1,869.385548896389,6,0
1,1,782.043448882177,4,0
1,1,1469.84362509102,5,0
1,1,1191.83712173253,4,0
-1,1,620.578864880372,5,0
1,1,784.751500934362,4,0
-1,1,744.413789740065,4,0
1,1,701.833565195557,2,0
-1,-1,734.017148904968,6,0
-1,-1,563.895548897563,6,0
-1,1,823.458664846839,4,0
-1,-1,1574.10669684759,4,0
1,-1,548.068832897115,3,0
-1,-1,443.316048884299,5,0
-1,1,773.927573405672,5,0
-1,-1,996.310384914977,4,0
1,-1,603.812548913993,5,0
1,-1,671.902584930649,2,0
1,1,916.813064861344,3,0
-1,-1,552.621137321694,6,0
-1,1,576.500505005242,4,0
1,-1,399.134664883604,4,0
-1,-1,438.372352975421,3,0
1,-1,434.100780839799,6,0
-1,1,459.597196866525,3,0
1,-1,1188.04560095305,2,0
1,-1,572.308248869376,6,0
1,-1,760.116113524418,3,0
-1,1,907.239184947684,6,0
-1,-1,779.570564860478,5,0
-1,1,531.585936958436,4,0
-1,-1,880.754052981501,6,0
1,1,747.496648895321,6,0
1,-1,634.116080851527,5,0
-1,-1,666.331464861287,6,0
-1,-1,673.119584913366,5,0
1,-1,381.79858084186,5,0
-1,-1,1477.07698494196,2,0
-1,-1,666.779368941206,2,0
1,1,605.916884931503,6,0
-1,1,1142.33643288026,2,0
1,-1,472.841016890015,4,0
1,-1,533.043521019863,5,0
-1,-1,638.708868937101,6,0
-1,1,670.776732906234,4,0
1,-1,725.063448917354,3,0
-1,-1,132.89946896839,5,0
-1,-1,902.761448873207,6,0
1,1,720.246877142927,6,0
-1,1,981.818048894638,6,0
1,-1,902.249141072389,4,0
1,1,622.135521000018,4,0
1,-1,962.629904999631,4,0
-1,-1,2129.20808492345,6,0
-1,1,1596.36888492969,5,0
-1,-1,950.862068944843,3,0
-1,1,649.403848889051,4,0
-1,1,861.265432875371,4,0
1,1,689.496168954065,4,0
1,1,879.029564879602,6,0
1,-1,912.432048906339,4,0
1,1,820.403848891146,4,0
1,-1,1476.99300094973,3,0
1,1,8685.88758082478,4,0
1,1,104.16835299111,2,0
1,1,213.405500922818,6,0
-1,1,104.981384938583,5,0
